sales_region_code,item_code,first_cate_code,secnod_cate_code,ds,trend
101,20086,303,401,2016-11,98.54982045052932
101,20086,303,401,2016-12,108.00087761225303
101,20086,303,401,2017-01,84.17953421078592
101,20086,303,401,2017-02,101.00928635003021
101,20086,303,401,2017-03,126.20157929826013
101,20086,303,401,2017-04,131.9944163409381
101,20086,303,401,2017-05,162.18177574874292
101,20086,303,401,2017-06,202.2661570360265
101,20086,303,401,2017-07,263.68530721489054
101,20086,303,401,2017-08,321.14309738898874
101,20086,303,401,2017-09,365.7338794503101
101,20086,303,401,2017-10,434.71679963885094
101,20086,303,401,2017-11,475.65373122965235
101,20086,303,401,2017-12,548.3009315472102
101,20086,303,401,2018-01,606.0240510744845
101,20086,303,401,2018-02,382.5785106375865
101,20086,303,401,2018-03,715.8842568315556
101,20086,303,401,2018-04,747.5416711779092
101,20086,303,401,2018-05,718.9685400898305
101,20086,303,401,2018-06,558.8813215569619
101,20086,303,401,2018-07,436.0528577945574
101,20086,303,401,2018-08,292.27603564450055
101,20086,303,401,2018-09,145.95309144857816
101,20086,303,401,2018-10,9.36035334922757
101,20086,303,401,2018-11,-127.83627851458942
101,20086,303,401,2018-12,-273.5553289460455
101,20086,303,401,2019-01,-417.3321510961023
101,20086,303,401,2019-02,-500.5244144093274
101,20086,303,401,2019-03,-666.4383177863942
101,20089,307,403,2015-09,-8.543622489600269
101,20089,307,403,2015-10,-8.288430213007711
101,20089,307,403,2015-11,-9.185724080821043
101,20089,307,403,2015-12,-9.823668011969213
101,20089,307,403,2016-01,-9.838356018745664
101,20089,307,403,2016-02,-6.112484049824369
101,20089,307,403,2016-03,-10.813476603645524
101,20089,307,403,2016-04,-10.785685963695208
101,20089,307,403,2016-05,-11.47691389058823
101,20089,307,403,2016-06,-11.427675110632295
101,20089,307,403,2016-07,-12.126658569913683
101,20089,307,403,2016-08,-12.393694022019305
101,20089,307,403,2016-09,-11.942607089731947
101,20089,307,403,2016-10,-4.473156490595143
101,20089,307,403,2016-11,42.74208646436177
101,20089,307,403,2016-12,146.81467734171537
101,20089,307,403,2017-01,195.8719171369715
101,20089,307,403,2017-02,348.4060738784289
101,20089,307,403,2017-03,540.4817343353675
101,20089,307,403,2017-04,651.9731357185617
101,20089,307,403,2017-05,802.1220733532748
101,20089,307,403,2017-06,881.8109454582277
101,20089,307,403,2017-07,1012.4694259350324
101,20089,307,403,2017-08,1100.733624515129
101,20089,307,403,2017-09,1124.5665324473327
101,20089,307,403,2017-10,1185.2777156125396
101,20089,307,403,2017-11,1111.7393048850051
101,20089,307,403,2017-12,1000.5996706425028
101,20089,307,403,2018-01,819.6564150847873
101,20089,307,403,2018-02,379.7151440510315
101,20089,307,403,2018-03,475.28047141649756
101,20089,307,403,2018-04,287.8197031683736
101,20089,307,403,2018-05,199.68811441447482
101,20089,307,403,2018-06,160.6570610338302
101,20089,307,403,2018-07,132.33647838877422
101,20089,307,403,2018-08,98.10859778554924
101,20089,307,403,2018-09,62.35430300583767
101,20089,307,403,2018-10,30.756961759848597
101,20089,307,403,2018-11,-2.824699599679102
101,20089,307,403,2018-12,-36.59467426585209
101,20089,307,403,2019-01,-70.822554869077
101,20089,307,403,2019-02,-93.38835276235443
101,20089,307,403,2019-03,-131.04568833184325
101,20093,306,407,2015-09,3.9633122941152514
101,20093,306,407,2015-10,3.027584648404464
101,20093,306,407,2015-11,2.5918149130053365
101,20093,306,407,2015-12,1.9695875216938188
101,20093,306,407,2016-01,1.1978023017508936
101,20093,306,407,2016-02,0.27124253646615054
101,20093,306,407,2016-03,-0.1446906801009693
101,20093,306,407,2016-04,-0.8258067287930955
101,20093,306,407,2016-05,-1.5619810392389624
101,20093,306,407,2016-06,-2.197385460680659
101,20093,306,407,2016-07,-2.979284847757991
101,20093,306,407,2016-08,-3.699558942624141
101,20093,306,407,2016-09,-4.2660068535282365
101,20093,306,407,2016-10,-5.116855363584386
101,20093,306,407,2016-11,-5.637658703951526
101,20093,306,407,2016-12,-6.534387943620741
101,20093,306,407,2017-01,-5.313632601950846
101,20093,306,407,2017-02,-6.679158133767593
101,20093,306,407,2017-03,-8.625942879506058
101,20093,306,407,2017-04,-9.03364699128513
101,20093,306,407,2017-05,-10.04360767118014
101,20093,306,407,2017-06,-10.405598407460435
101,20093,306,407,2017-07,-11.461287464500613
101,20093,306,407,2017-08,-12.181731888351274
101,20093,306,407,2017-09,-12.474722539089047
101,20093,306,407,2017-10,-13.599357015405749
101,20093,306,407,2017-11,-13.846614977106068
101,20093,306,407,2017-12,-15.016983751410551
101,20093,306,407,2018-01,-15.737411750269588
101,20093,306,407,2018-02,-9.520929272470818
101,20093,306,407,2018-03,-14.181545107455728
101,20093,306,407,2018-04,40.2129348626233
101,20093,306,407,2018-05,188.76548711900597
101,20093,306,407,2018-06,379.98124556584645
101,20093,306,407,2018-07,596.5290870504102
101,20093,306,407,2018-08,803.7532116057141
101,20093,306,407,2018-09,975.1306563594351
101,20093,306,407,2018-10,1211.5168115371182
101,20093,306,407,2018-11,1369.7405917769227
101,20093,306,407,2018-12,1619.2804114685225
101,20093,306,407,2019-01,1826.5045360238266
101,20093,306,407,2019-02,1827.8595880867456
101,20093,306,407,2019-03,2146.022431942473
101,20107,306,407,2015-09,-105.0252846380524
101,20107,306,407,2015-10,-82.29339697787601
101,20107,306,407,2015-11,-72.8977348089979
101,20107,306,407,2015-12,-58.72842833669621
101,20107,306,407,2016-01,-40.24350276401038
101,20107,306,407,2016-02,-13.665130242209003
101,20107,306,407,2016-03,-9.202751380398228
101,20107,306,407,2016-04,7.158232607671682
101,20107,306,407,2016-05,23.99797752647905
101,20107,306,407,2016-06,39.62326790501019
101,20107,306,407,2016-07,58.90567562470683
101,20107,306,407,2016-08,79.2167509245163
101,20107,306,407,2016-09,98.56337049280764
101,20107,306,407,2016-10,126.18013549270432
101,20107,306,407,2016-11,146.3475069862008
101,20107,306,407,2016-12,176.48511921607619
101,20107,306,407,2017-01,147.53125466502493
101,20107,306,407,2017-02,190.7388232119768
101,20107,306,407,2017-03,251.0230649189043
101,20107,306,407,2017-04,267.3383677408959
101,20107,306,407,2017-05,298.2502601990785
101,20107,306,407,2017-06,289.3109653942999
101,20107,306,407,2017-07,287.6654327270778
101,20107,306,407,2017-08,272.9486261137969
101,20107,306,407,2017-09,250.11590770389256
101,20107,306,407,2017-10,243.9573928020052
101,20107,306,407,2017-11,222.05967699181255
101,20107,306,407,2017-12,214.96594141180844
101,20107,306,407,2018-01,200.23258053541468
101,20107,306,407,2018-02,108.42979059534792
101,20107,306,407,2018-03,172.19164662199913
101,20107,306,407,2018-04,152.61289833333151
101,20107,306,407,2018-05,145.2609885479071
101,20107,306,407,2018-06,130.124968303471
101,20107,306,407,2018-07,123.66394594593297
101,20107,306,407,2018-08,112.68839970558551
101,20107,306,407,2018-09,98.6031081334824
101,20107,306,407,2018-10,91.09135710361143
101,20107,306,407,2018-11,77.70274432512035
101,20107,306,407,2018-12,69.4943145016373
101,20107,306,407,2019-01,58.5187682612898
101,20107,306,407,2019-02,43.42194553202137
101,20107,306,407,2019-03,36.58727453817865
101,20113,308,404,2015-09,2.5940417305623114
101,20113,308,404,2015-10,1.9783929860001055
101,20113,308,404,2015-11,1.6898704716333284
101,20113,308,404,2015-12,1.2790766727089808
101,20113,308,404,2016-01,0.7709358011369978
101,20113,308,404,2016-02,0.16759965974499194
101,20113,308,404,2016-03,-0.11469873522582252
101,20113,308,404,2016-04,-0.5631024202548691
101,20113,308,404,2016-05,-1.0490530554464208
101,20113,308,404,2016-06,-1.4674513281002688
101,20113,308,404,2016-07,-1.9838858282127376
101,20113,308,404,2016-08,-2.459067862808254
101,20113,308,404,2016-09,-2.832182271427929
101,20113,308,404,2016-10,-3.394113631860322
101,20113,308,404,2016-11,-3.737085584522837
101,20113,308,404,2016-12,-4.329207426648563
101,20113,308,404,2017-01,-3.519070654543243
101,20113,308,404,2017-02,-4.421624160433954
101,20113,308,404,2017-03,-5.708811498908764
101,20113,308,404,2017-04,-5.977117328191587
101,20113,308,404,2017-05,-6.643898840332324
101,20113,308,404,2017-06,-6.882048581671504
101,20113,308,404,2017-07,-7.579003827098455
101,20113,308,404,2017-08,-8.054227598702154
101,20113,308,404,2017-09,-8.24690064038449
101,20113,308,404,2017-10,-8.989380405994849
101,20113,308,404,2017-11,-9.15190296871187
101,20113,308,404,2017-12,-9.924539904907892
101,20113,308,404,2018-01,-10.399731750870998
101,20113,308,404,2018-02,-6.131748633212145
101,20113,308,404,2018-03,-10.164774309690808
101,20113,308,404,2018-04,-7.8666331008204375
101,20113,308,404,2018-05,154.10904393009736
101,20113,308,404,2018-06,429.65314135637357
101,20113,308,404,2018-07,733.8407815397414
101,20113,308,404,2018-08,1028.4585498331671
101,20113,308,404,2018-09,1275.7978244883768
101,20113,308,404,2018-10,1608.1902874428115
101,20113,308,404,2018-11,1836.828538304161
101,20113,308,404,2018-12,2187.9220250524554
101,20113,308,404,2019-01,2482.5397933458808
101,20113,308,404,2019-02,2495.524263511545
101,20113,308,404,2019-03,2940.4955163024256
101,20118,305,412,2015-09,-47.75711132108961
101,20118,305,412,2015-10,-26.72206675373684
101,20118,305,412,2015-11,-11.297553043324088
101,20118,305,412,2015-12,7.163301432021997
101,20118,305,412,2016-01,25.759704950407347
101,20118,305,412,2016-02,27.350007495623046
101,20118,305,412,2016-03,63.36680984753411
101,20118,305,412,2016-04,79.55249802343121
101,20118,305,412,2016-05,101.04168565573711
101,20118,305,412,2016-06,116.00654439049072
101,20118,305,412,2016-07,136.31560352152425
101,20118,305,412,2016-08,143.53507203268956
101,20118,305,412,2016-09,139.7304666845573
101,20118,305,412,2016-10,142.8080867289749
101,20118,305,412,2016-11,136.12388867442627
101,20118,305,412,2016-12,138.5098758735085
101,20118,305,412,2017-01,101.35231335929629
101,20118,305,412,2017-02,112.53106443093057
101,20118,305,412,2017-03,132.16125709387472
101,20118,305,412,2017-04,125.81591650538164
101,20118,305,412,2017-05,127.85830274318172
101,20118,305,412,2017-06,121.65176528763415
101,20118,305,412,2017-07,123.55534559225806
101,20118,305,412,2017-08,121.36859758324688
101,20118,305,412,2017-09,115.37140679196543
101,20118,305,412,2017-10,117.06564319864272
101,20118,305,412,2017-11,111.20362177839348
101,20118,305,412,2017-12,112.70670818927748
101,20118,305,412,2018-01,110.19304457626973
101,20118,305,412,2018-02,62.41830986298754
101,20118,305,412,2018-03,104.1652936127676
101,20118,305,412,2018-04,97.58783457522487
101,20118,305,412,2018-05,97.51623025959618
101,20118,305,412,2018-06,91.15325596115702
101,20118,305,412,2018-07,90.86716539346162
101,20118,305,412,2018-08,87.48813242870473
101,20118,305,412,2018-09,81.4486451570685
101,20118,305,412,2018-10,80.83906756257018
101,20118,305,412,2018-11,75.01406625435764
101,20118,305,412,2018-12,74.19000269643561
101,20118,305,412,2019-01,70.81096973167874
101,20118,305,412,2019-02,61.05394432695934
101,20118,305,412,2019-03,62.355878249024826
101,20119,305,412,2015-09,-6.32141418802586
101,20119,305,412,2015-10,-5.293953844154618
101,20119,305,412,2015-11,-5.0836430888481114
101,20119,305,412,2015-12,-4.613580089761788
101,20119,305,412,2016-01,-3.825581125474519
101,20119,305,412,2016-02,-1.8915528211121702
101,20119,305,412,2016-03,-2.7055242269470448
101,20119,305,412,2016-04,-1.9993646050380645
101,20119,305,412,2016-05,-1.4264916180059972
101,20119,305,412,2016-06,-0.7615836323435534
101,20119,305,412,2016-07,-0.1474501742236561
101,20119,305,412,2016-08,0.5025457634392004
101,20119,305,412,2016-09,1.105223164670923
101,20119,305,412,2016-10,1.781602088679148
101,20119,305,412,2016-11,2.3430579160310705
101,20119,305,412,2016-12,3.0607331984313566
101,20119,305,412,2017-01,2.6909674132155295
101,20119,305,412,2017-02,3.6493261351724664
101,20119,305,412,2017-03,4.952409814922773
101,20119,305,412,2017-04,5.427479843981997
101,20119,305,412,2017-05,6.296875871585742
101,20119,305,412,2017-06,6.797951985824105
101,20119,305,412,2017-07,7.858563361291911
101,20119,305,412,2017-08,8.796472582180755
101,20119,305,412,2017-09,14.922254432958983
101,20119,305,412,2017-10,36.571735990847635
101,20119,305,412,2017-11,70.42419812851394
101,20119,305,412,2017-12,110.9227604463376
101,20119,305,412,2018-01,149.74015275077588
101,20119,305,412,2018-02,107.59721309842872
101,20119,305,412,2018-03,223.65652509876426
101,20119,305,412,2018-04,253.42020425470696
101,20119,305,412,2018-05,300.0785663324404
101,20119,305,412,2018-06,327.37702062670024
101,20119,305,412,2018-07,376.5006096294066
101,20119,305,412,2018-08,415.3380414688485
101,20119,305,412,2018-09,438.91844817806276
101,20119,305,412,2018-10,491.76008476581467
101,20119,305,412,2018-11,512.875264271901
101,20119,305,412,2018-12,568.1821280627807
101,20119,305,412,2019-01,607.0195599022228
101,20119,305,412,2019-02,581.6573326685829
101,20119,305,412,2019-03,658.3640828171564
101,20121,306,407,2015-09,-0.5376505580657898
101,20121,306,407,2015-10,-0.4629539207265305
101,20121,306,407,2015-11,-0.45829571779912054
101,20121,306,407,2015-12,-0.4325713242545208
101,20121,306,407,2016-01,-0.3776359606336088
101,20121,306,407,2016-02,-0.20069141561467702
101,20121,306,407,2016-03,-0.3102335494027661
101,20121,306,407,2016-04,-0.2605446164428204
101,20121,306,407,2016-05,-0.2282237346986162
101,20121,306,407,2016-06,-0.18117790617765006
101,20121,306,407,2016-07,-0.1462100785920859
101,20121,306,407,2016-08,-0.104527974331889
101,20121,306,407,2016-09,-0.0614654541782494
101,20121,306,407,2016-10,-0.02249811919165776
101,20121,306,407,2016-11,0.017923611172732515
101,20121,306,407,2016-12,0.05954301628605934
101,20121,306,407,2017-01,0.07119937718621226
101,20121,306,407,2017-02,0.12110838351501815
101,20121,306,407,2017-03,0.1876197892905733
101,20121,306,407,2017-04,0.23100391781247975
101,20121,306,407,2017-05,0.2939147412678152
101,20121,306,407,2017-06,0.34361709699476717
101,20121,306,407,2017-07,0.46337155121431933
101,20121,306,407,2017-08,0.6120482816381899
101,20121,306,407,2017-09,2.294690393248477
101,20121,306,407,2017-10,8.795452896330236
101,20121,306,407,2017-11,21.471893091775478
101,20121,306,407,2017-12,37.93438087404569
101,20121,306,407,2018-01,54.36494151224594
101,20121,306,407,2018-02,40.30349336269104
101,20121,306,407,2018-03,84.76994685281964
101,20121,306,407,2018-04,81.55703020463308
101,20121,306,407,2018-05,77.6946699628958
101,20121,306,407,2018-06,68.81975116628902
101,20121,306,407,2018-07,64.53281578076816
101,20121,306,407,2018-08,57.84400463903118
101,20121,306,407,2018-09,49.60942988512971
101,20121,306,407,2018-10,44.68215045690355
101,20121,306,407,2018-11,36.872151644361026
101,20121,306,407,2018-12,31.52029627477591
101,20121,306,407,2019-01,24.831485133038917
101,20121,306,407,2019-02,16.679262323000025
101,20121,306,407,2019-03,11.81521084284888
101,20127,307,403,2015-09,-0.1883436209854589
101,20127,307,403,2015-10,-0.17045240062147476
101,20127,307,403,2015-11,-0.17745159330759888
101,20127,307,403,2015-12,-0.17773741795564854
101,20127,307,403,2016-01,-0.16637710636725947
101,20127,307,403,2016-02,-0.0962710718860861
101,20127,307,403,2016-03,-0.16093749473033098
101,20127,307,403,2016-04,-0.15028861995498105
101,20127,307,403,2016-05,-0.14966133973647722
101,20127,307,403,2016-06,-0.1393781595557802
101,20127,307,403,2016-07,-0.1383796309185949
101,20127,307,403,2016-08,-0.13263628253580914
101,20127,307,403,2016-09,-0.12288324782000794
101,20127,307,403,2016-10,-0.12131413643281512
101,20127,307,403,2016-11,-0.11190963069431571
101,20127,307,403,2016-12,-0.10995814249140058
101,20127,307,403,2017-01,-0.07784828783607024
101,20127,307,403,2017-02,-0.08261135420542659
101,20127,307,403,2017-03,-0.09302553790616135
101,20127,307,403,2017-04,-0.08415980242400944
101,20127,307,403,2017-05,0.0006637087508685729
101,20127,307,403,2017-06,0.6215350359568382
101,20127,307,403,2017-07,1.5407111120423815
101,20127,307,403,2017-08,3.613384335936527
101,20127,307,403,2017-09,7.51315607352485
101,20127,307,403,2017-10,14.128365977164753
101,20127,307,403,2017-11,19.967073608908123
101,20127,307,403,2017-12,27.147907564074636
101,20127,307,403,2018-01,33.769981359838184
101,20127,307,403,2018-02,21.626391427327306
101,20127,307,403,2018-03,36.15686001642628
101,20127,307,403,2018-04,31.06195637331877
101,20127,307,403,2018-05,26.90731072960253
